frame_number;seconds;resolution
4772;190.88;640x480
4773;190.92;640x480
4774;190.96;640x480
4775;191;640x480
4776;191.04;640x480
4777;191.08;640x480
4778;191.12;640x480
4779;191.16;640x480
4780;191.2;640x480
4781;191.24;640x480
4782;191.28;640x480
4783;191.32;640x480
4784;191.36;640x480
4785;191.4;640x480
4786;191.44;640x480
4787;191.48;640x480
4788;191.52;640x480
4789;191.56;640x480
4790;191.6;640x480
4791;191.64;640x480
4792;191.68;640x480
4793;191.72;640x480
4794;191.76;640x480
4795;191.8;640x480
4796;191.84;640x480
4797;191.88;640x480
4798;191.92;640x480
4799;191.96;640x480
4800;192;640x480
4801;192.04;640x480
4802;192.08;640x480
4803;192.12;640x480
4804;192.16;640x480
4805;192.2;640x480
4806;192.24;640x480
4807;192.28;640x480
4808;192.32;640x480
4809;192.36;640x480
4810;192.4;640x480
4811;192.44;640x480
4812;192.48;640x480
4813;192.52;640x480
4814;192.56;640x480
4815;192.6;640x480
4816;192.64;640x480
4817;192.68;640x480
4818;192.72;640x480
4819;192.76;640x480
4820;192.8;640x480
4821;192.84;640x480
4822;192.88;640x480
4823;192.92;640x480
4824;192.96;640x480
4825;193;640x480
4826;193.04;640x480
4827;193.08;640x480
4828;193.12;640x480
4829;193.16;640x480
4830;193.2;640x480
4831;193.24;640x480
4832;193.28;640x480
4833;193.32;640x480
4834;193.36;640x480
4835;193.4;640x480
4836;193.44;640x480
4837;193.48;640x480
4838;193.52;640x480
4839;193.56;640x480
4840;193.6;640x480
4841;193.64;640x480
4842;193.68;640x480
4843;193.72;640x480
4844;193.76;640x480
4845;193.8;640x480
4846;193.84;640x480
4847;193.88;640x480
4848;193.92;640x480
4849;193.96;640x480
4850;194;640x480
4851;194.04;640x480
4852;194.08;640x480
4853;194.12;640x480
4854;194.16;640x480
4855;194.2;640x480
4856;194.24;640x480
4857;194.28;640x480
4858;194.32;640x480
4859;194.36;640x480
4860;194.4;640x480
4861;194.44;640x480
4862;194.48;640x480
4863;194.52;640x480
4864;194.56;640x480
4865;194.6;640x480
4866;194.64;640x480
4867;194.68;640x480
4868;194.72;640x480
4869;194.76;640x480
4870;194.8;640x480
4871;194.84;640x480
4872;194.88;640x480
4873;194.92;640x480
4874;194.96;640x480
4875;195;640x480
4876;195.04;640x480
4877;195.08;640x480
4878;195.12;640x480
4879;195.16;640x480
4880;195.2;640x480
4881;195.24;640x480
4882;195.28;640x480
4883;195.32;640x480
4884;195.36;640x480
4885;195.4;640x480
4886;195.44;640x480
4887;195.48;640x480
4888;195.52;640x480
4889;195.56;640x480
4890;195.6;640x480
4891;195.64;640x480
4892;195.68;640x480
4893;195.72;640x480
4894;195.76;640x480
4895;195.8;640x480
4896;195.84;640x480
4897;195.88;640x480
4898;195.92;640x480
4899;195.96;640x480
4900;196;640x480
4901;196.04;640x480
4902;196.08;640x480
4903;196.12;640x480
4904;196.16;640x480
4905;196.2;640x480
4906;196.24;640x480
4907;196.28;640x480
4908;196.32;640x480
4909;196.36;640x480
4910;196.4;640x480
4911;196.44;640x480
4912;196.48;640x480
4913;196.52;640x480
4914;196.56;640x480
4915;196.6;640x480
4916;196.64;640x480
4917;196.68;640x480
4918;196.72;640x480
4919;196.76;640x480
4920;196.8;640x480
4921;196.84;640x480
4922;196.88;640x480
4923;196.92;640x480
4924;196.96;640x480
4925;197;640x480
4926;197.04;640x480
4927;197.08;640x480
4928;197.12;640x480
4929;197.16;640x480
4930;197.2;640x480
4931;197.24;640x480
4932;197.28;640x480
4933;197.32;640x480
4934;197.36;640x480
4935;197.4;640x480
4936;197.44;640x480
4937;197.48;640x480
4938;197.52;640x480
4939;197.56;640x480
4940;197.6;640x480
4941;197.64;640x480
4942;197.68;640x480
4943;197.72;640x480
4944;197.76;640x480
4945;197.8;640x480
4946;197.84;640x480
4947;197.88;640x480
4948;197.92;640x480
4949;197.96;640x480
4950;198;640x480
4951;198.04;640x480
4952;198.08;640x480
4953;198.12;640x480
4954;198.16;640x480
4955;198.2;640x480
4956;198.24;640x480
4957;198.28;640x480
4958;198.32;640x480
4959;198.36;640x480
4960;198.4;640x480
4961;198.44;640x480
4962;198.48;640x480
4963;198.52;640x480
4964;198.56;640x480
4965;198.6;640x480
4966;198.64;640x480
4967;198.68;640x480
4968;198.72;640x480
4969;198.76;640x480
4970;198.8;640x480
4971;198.84;640x480
4972;198.88;640x480
4973;198.92;640x480
4974;198.96;640x480
4975;199;640x480
4976;199.04;640x480
4977;199.08;640x480
4978;199.12;640x480
4979;199.16;640x480
4980;199.2;640x480
4981;199.24;640x480
4982;199.28;640x480
4983;199.32;640x480
4984;199.36;640x480
4985;199.4;640x480
4986;199.44;640x480
4987;199.48;640x480
4988;199.52;640x480
4989;199.56;640x480
4990;199.6;640x480
4991;199.64;640x480
4992;199.68;640x480
4993;199.72;640x480
4994;199.76;640x480
4995;199.8;640x480
4996;199.84;640x480
4997;199.88;640x480
4998;199.92;640x480
4999;199.96;640x480
5000;200;640x480
5001;200.04;640x480
5002;200.08;640x480
5003;200.12;640x480
5004;200.16;640x480
5005;200.2;640x480
5006;200.24;640x480
5007;200.28;640x480
5008;200.32;640x480
5009;200.36;640x480
5010;200.4;640x480
5011;200.44;640x480
5012;200.48;640x480
5013;200.52;640x480
5014;200.56;640x480
5015;200.6;640x480
5016;200.64;640x480
5017;200.68;640x480
5018;200.72;640x480
5019;200.76;640x480
5020;200.8;640x480
5021;200.84;640x480
5022;200.88;640x480
5023;200.92;640x480
5024;200.96;640x480
5025;201;640x480
5026;201.04;640x480
5027;201.08;640x480
5028;201.12;640x480
5029;201.16;640x480
5030;201.2;640x480
5031;201.24;640x480
5032;201.28;640x480
5033;201.32;640x480
5034;201.36;640x480
5035;201.4;640x480
5036;201.44;640x480
5037;201.48;640x480
5038;201.52;640x480
5039;201.56;640x480
5040;201.6;640x480
5041;201.64;640x480
5042;201.68;640x480
5043;201.72;640x480
5044;201.76;640x480
5045;201.8;640x480
5046;201.84;640x480
5047;201.88;640x480
5048;201.92;640x480
5049;201.96;640x480
5050;202;640x480
5051;202.04;640x480
5052;202.08;640x480
5053;202.12;640x480
5054;202.16;640x480
5055;202.2;640x480
5056;202.24;640x480
5057;202.28;640x480
5058;202.32;640x480
5059;202.36;640x480
5060;202.4;640x480
5061;202.44;640x480
5062;202.48;640x480
5063;202.52;640x480
5064;202.56;640x480
5065;202.6;640x480
5066;202.64;640x480
5067;202.68;640x480
5068;202.72;640x480
5069;202.76;640x480
5070;202.8;640x480
5071;202.84;640x480
5072;202.88;640x480
5073;202.92;640x480
5074;202.96;640x480
5075;203;640x480
5076;203.04;640x480
5077;203.08;640x480
5078;203.12;640x480
5079;203.16;640x480
5080;203.2;640x480
5081;203.24;640x480
5082;203.28;640x480
5083;203.32;640x480
5084;203.36;640x480
5085;203.4;640x480
5086;203.44;640x480
5087;203.48;640x480
5088;203.52;640x480
5089;203.56;640x480
5090;203.6;640x480
5091;203.64;640x480
5092;203.68;640x480
5093;203.72;640x480
5094;203.76;640x480
5095;203.8;640x480
5096;203.84;640x480
5097;203.88;640x480
5098;203.92;640x480
5099;203.96;640x480
5100;204;640x480
5101;204.04;640x480
5102;204.08;640x480
5103;204.12;640x480
5104;204.16;640x480
5105;204.2;640x480
5106;204.24;640x480
5107;204.28;640x480
5108;204.32;640x480
5109;204.36;640x480
5110;204.4;640x480
5111;204.44;640x480
5112;204.48;640x480
5113;204.52;640x480
5114;204.56;640x480
5115;204.6;640x480
5116;204.64;640x480
5117;204.68;640x480
5118;204.72;640x480
5119;204.76;640x480
5120;204.8;640x480
5121;204.84;640x480
5122;204.88;640x480
5123;204.92;640x480
5124;204.96;640x480
5125;205;640x480
5126;205.04;640x480
5127;205.08;640x480
5128;205.12;640x480
5129;205.16;640x480
5130;205.2;640x480
5131;205.24;640x480
5132;205.28;640x480
5133;205.32;640x480
5134;205.36;640x480
5135;205.4;640x480
5136;205.44;640x480
5137;205.48;640x480
5138;205.52;640x480
5139;205.56;640x480
5140;205.6;640x480
5141;205.64;640x480
5142;205.68;640x480
5143;205.72;640x480
5144;205.76;640x480
5145;205.8;640x480
5146;205.84;640x480
5147;205.88;640x480
5148;205.92;640x480
5149;205.96;640x480
5150;206;640x480
5151;206.04;640x480
5152;206.08;640x480
5153;206.12;640x480
5154;206.16;640x480
5155;206.2;640x480
5156;206.24;640x480
5157;206.28;640x480
5158;206.32;640x480
5159;206.36;640x480
5160;206.4;640x480
5161;206.44;640x480
5162;206.48;640x480
5163;206.52;640x480
5164;206.56;640x480
5165;206.6;640x480
5166;206.64;640x480
5167;206.68;640x480
5168;206.72;640x480
5169;206.76;640x480
5170;206.8;640x480
5171;206.84;640x480
5172;206.88;640x480
5173;206.92;640x480
5174;206.96;640x480
5175;207;640x480
5176;207.04;640x480
5177;207.08;640x480
5178;207.12;640x480
5179;207.16;640x480
5180;207.2;640x480
5181;207.24;640x480
5182;207.28;640x480
5183;207.32;640x480
5184;207.36;640x480
5185;207.4;640x480
5186;207.44;640x480
5187;207.48;640x480
5188;207.52;640x480
5189;207.56;640x480
5190;207.6;640x480
5191;207.64;640x480
5192;207.68;640x480
5193;207.72;640x480
5194;207.76;640x480
5195;207.8;640x480
5196;207.84;640x480
5197;207.88;640x480
5198;207.92;640x480
5199;207.96;640x480
5200;208;640x480
5201;208.04;640x480
5202;208.08;640x480
5203;208.12;640x480
5204;208.16;640x480
5205;208.2;640x480
5206;208.24;640x480
5207;208.28;640x480
5208;208.32;640x480
5209;208.36;640x480
5210;208.4;640x480
5211;208.44;640x480
5212;208.48;640x480
5213;208.52;640x480
5214;208.56;640x480
5215;208.6;640x480
5216;208.64;640x480
5217;208.68;640x480
5218;208.72;640x480
5219;208.76;640x480
5220;208.8;640x480
5221;208.84;640x480
5222;208.88;640x480
5223;208.92;640x480
5224;208.96;640x480
5225;209;640x480
5226;209.04;640x480
5227;209.08;640x480
5228;209.12;640x480
5229;209.16;640x480
5230;209.2;640x480
5231;209.24;640x480
5232;209.28;640x480
5233;209.32;640x480
5234;209.36;640x480
5235;209.4;640x480
5236;209.44;640x480
5237;209.48;640x480
5238;209.52;640x480
5239;209.56;640x480
5240;209.6;640x480
5241;209.64;640x480
5242;209.68;640x480
5243;209.72;640x480
5244;209.76;640x480
5245;209.8;640x480
5246;209.84;640x480
5247;209.88;640x480
5248;209.92;640x480
5249;209.96;640x480
5250;210;640x480
5251;210.04;640x480
5252;210.08;640x480
5253;210.12;640x480
5254;210.16;640x480
5255;210.2;640x480
5256;210.24;640x480
5257;210.28;640x480
5258;210.32;640x480
5259;210.36;640x480
5260;210.4;640x480
5261;210.44;640x480
5262;210.48;640x480
5263;210.52;640x480
5264;210.56;640x480
5265;210.6;640x480
5266;210.64;640x480
5267;210.68;640x480
5268;210.72;640x480
5269;210.76;640x480
5270;210.8;640x480
5271;210.84;640x480
5272;210.88;640x480
5273;210.92;640x480
5274;210.96;640x480
5275;211;640x480
5276;211.04;640x480
5277;211.08;640x480
5278;211.12;640x480
5279;211.16;640x480
5280;211.2;640x480
5281;211.24;640x480
5282;211.28;640x480
5283;211.32;640x480
5284;211.36;640x480
5285;211.4;640x480
5286;211.44;640x480
5287;211.48;640x480
5288;211.52;640x480
5289;211.56;640x480
5290;211.6;640x480
5291;211.64;640x480
5292;211.68;640x480
5293;211.72;640x480
5294;211.76;640x480
5295;211.8;640x480
5296;211.84;640x480
5297;211.88;640x480
5298;211.92;640x480
5299;211.96;640x480
5300;212;640x480
5301;212.04;640x480
5302;212.08;640x480
5303;212.12;640x480
5304;212.16;640x480
5305;212.2;640x480
5306;212.24;640x480
5307;212.28;640x480
5308;212.32;640x480
5309;212.36;640x480
5310;212.4;640x480
5311;212.44;640x480
5312;212.48;640x480
5313;212.52;640x480
5314;212.56;640x480
5315;212.6;640x480
5316;212.64;640x480
5317;212.68;640x480
5318;212.72;640x480
5319;212.76;640x480
5320;212.8;640x480
5321;212.84;640x480
5322;212.88;640x480
5323;212.92;640x480
5324;212.96;640x480
5325;213;640x480
5326;213.04;640x480
5327;213.08;640x480
5328;213.12;640x480
5329;213.16;640x480
5330;213.2;640x480
5331;213.24;640x480
5332;213.28;640x480
5333;213.32;640x480
5334;213.36;640x480
5335;213.4;640x480
5336;213.44;640x480
5337;213.48;640x480
5338;213.52;640x480
5339;213.56;640x480
5340;213.6;640x480
5341;213.64;640x480
5342;213.68;640x480
5343;213.72;640x480
5344;213.76;640x480
5345;213.8;640x480
5346;213.84;640x480
5347;213.88;640x480
5348;213.92;640x480
5349;213.96;640x480
5350;214;640x480
5351;214.04;640x480
5352;214.08;640x480
5353;214.12;640x480
5354;214.16;640x480
5355;214.2;640x480
5356;214.24;640x480
5357;214.28;640x480
5358;214.32;640x480
5359;214.36;640x480
5360;214.4;640x480
5361;214.44;640x480
5362;214.48;640x480
5363;214.52;640x480
5364;214.56;640x480
5365;214.6;640x480
5366;214.64;640x480
5367;214.68;640x480
5368;214.72;640x480
5369;214.76;640x480
5370;214.8;640x480
5371;214.84;640x480
5372;214.88;640x480
5373;214.92;640x480
5374;214.96;640x480
5375;215;640x480
5376;215.04;640x480
5377;215.08;640x480
5378;215.12;640x480
5379;215.16;640x480
5380;215.2;640x480
5381;215.24;640x480
5382;215.28;640x480
5383;215.32;640x480
5384;215.36;640x480
5385;215.4;640x480
5386;215.44;640x480
5387;215.48;640x480
5388;215.52;640x480
5389;215.56;640x480
5390;215.6;640x480
5391;215.64;640x480
5392;215.68;640x480
5393;215.72;640x480
5394;215.76;640x480
5395;215.8;640x480
5396;215.84;640x480
5397;215.88;640x480
5398;215.92;640x480
5399;215.96;640x480
5400;216;640x480
5401;216.04;640x480
5402;216.08;640x480
5403;216.12;640x480
5404;216.16;640x480
5405;216.2;640x480
5406;216.24;640x480
5407;216.28;640x480
5408;216.32;640x480
5409;216.36;640x480
5410;216.4;640x480
5411;216.44;640x480
5412;216.48;640x480
5413;216.52;640x480
5414;216.56;640x480
5415;216.6;640x480
5416;216.64;640x480
5417;216.68;640x480
5418;216.72;640x480
5419;216.76;640x480
5420;216.8;640x480
5421;216.84;640x480
5422;216.88;640x480
5423;216.92;640x480
5424;216.96;640x480
5425;217;640x480
5426;217.04;640x480
5427;217.08;640x480
5428;217.12;640x480
5429;217.16;640x480
5430;217.2;640x480
5431;217.24;640x480
5432;217.28;640x480
5433;217.32;640x480
5434;217.36;640x480
5435;217.4;640x480
5436;217.44;640x480
5437;217.48;640x480
5438;217.52;640x480
5439;217.56;640x480
5440;217.6;640x480
5441;217.64;640x480
5442;217.68;640x480
5443;217.72;640x480
5444;217.76;640x480
5445;217.8;640x480
5446;217.84;640x480
5447;217.88;640x480
5448;217.92;640x480
5449;217.96;640x480
5450;218;640x480
5451;218.04;640x480
5452;218.08;640x480
5453;218.12;640x480
5454;218.16;640x480
5455;218.2;640x480
5456;218.24;640x480
5457;218.28;640x480
5458;218.32;640x480
5459;218.36;640x480
5460;218.4;640x480
5461;218.44;640x480
5462;218.48;640x480
5463;218.52;640x480
5464;218.56;640x480
5465;218.6;640x480
5466;218.64;640x480
5467;218.68;640x480
5468;218.72;640x480
5469;218.76;640x480
5470;218.8;640x480
5471;218.84;640x480
5472;218.88;640x480
5473;218.92;640x480
5474;218.96;640x480
5475;219;640x480
5476;219.04;640x480
5477;219.08;640x480
5478;219.12;640x480
5479;219.16;640x480
5480;219.2;640x480
5481;219.24;640x480
5482;219.28;640x480
5483;219.32;640x480
5484;219.36;640x480
5485;219.4;640x480
5486;219.44;640x480
5487;219.48;640x480
5488;219.52;640x480
5489;219.56;640x480
5490;219.6;640x480
5491;219.64;640x480
5492;219.68;640x480
5493;219.72;640x480
5494;219.76;640x480
5495;219.8;640x480
5496;219.84;640x480
5497;219.88;640x480
5498;219.92;640x480
5499;219.96;640x480
5500;220;640x480
5501;220.04;640x480
5502;220.08;640x480
5503;220.12;640x480
5504;220.16;640x480
5505;220.2;640x480
5506;220.24;640x480
5507;220.28;640x480
5508;220.32;640x480
5509;220.36;640x480
5510;220.4;640x480
5511;220.44;640x480
5512;220.48;640x480
5513;220.52;640x480
5514;220.56;640x480
5515;220.6;640x480
5516;220.64;640x480
5517;220.68;640x480
5518;220.72;640x480
5519;220.76;640x480
5520;220.8;640x480
5521;220.84;640x480
5522;220.88;640x480
5523;220.92;640x480
5524;220.96;640x480
5525;221;640x480
5526;221.04;640x480
5527;221.08;640x480
5528;221.12;640x480
5529;221.16;640x480
5530;221.2;640x480
5531;221.24;640x480
5532;221.28;640x480
5533;221.32;640x480
5534;221.36;640x480
5535;221.4;640x480
5536;221.44;640x480
5537;221.48;640x480
5538;221.52;640x480
5539;221.56;640x480
5540;221.6;640x480
5541;221.64;640x480
5542;221.68;640x480
5543;221.72;640x480
5544;221.76;640x480
5545;221.8;640x480
5546;221.84;640x480
5547;221.88;640x480
5548;221.92;640x480
5549;221.96;640x480
5550;222;640x480
5551;222.04;640x480
5552;222.08;640x480
5553;222.12;640x480
5554;222.16;640x480
5555;222.2;640x480
5556;222.24;640x480
5557;222.28;640x480
5558;222.32;640x480
5559;222.36;640x480
5560;222.4;640x480
5561;222.44;640x480
5562;222.48;640x480
5563;222.52;640x480
5564;222.56;640x480
5565;222.6;640x480
5566;222.64;640x480
5567;222.68;640x480
5568;222.72;640x480
5569;222.76;640x480
5570;222.8;640x480
5571;222.84;640x480
5572;222.88;640x480
5573;222.92;640x480
5574;222.96;640x480
5575;223;640x480
5576;223.04;640x480
5577;223.08;640x480
5578;223.12;640x480
5579;223.16;640x480
5580;223.2;640x480
5581;223.24;640x480
5582;223.28;640x480
5583;223.32;640x480
5584;223.36;640x480
5585;223.4;640x480
5586;223.44;640x480
5587;223.48;640x480
5588;223.52;640x480
5589;223.56;640x480
5590;223.6;640x480
5591;223.64;640x480
5592;223.68;640x480
5593;223.72;640x480
5594;223.76;640x480
5595;223.8;640x480
5596;223.84;640x480
5597;223.88;640x480
5598;223.92;640x480
5599;223.96;640x480
5600;224;640x480
5601;224.04;640x480
5602;224.08;640x480
5603;224.12;640x480
5604;224.16;640x480
5605;224.2;640x480
5606;224.24;640x480
5607;224.28;640x480
5608;224.32;640x480
5609;224.36;640x480
5610;224.4;640x480
5611;224.44;640x480
5612;224.48;640x480
5613;224.52;640x480
5614;224.56;640x480
5615;224.6;640x480
5616;224.64;640x480
5617;224.68;640x480
5618;224.72;640x480
5619;224.76;640x480
5620;224.8;640x480
5621;224.84;640x480
5622;224.88;640x480
5623;224.92;640x480
5624;224.96;640x480
5625;225;640x480
5626;225.04;640x480
5627;225.08;640x480
5628;225.12;640x480
5629;225.16;640x480
5630;225.2;640x480
5631;225.24;640x480
5632;225.28;640x480
5633;225.32;640x480
5634;225.36;640x480
5635;225.4;640x480
5636;225.44;640x480
5637;225.48;640x480
5638;225.52;640x480
5639;225.56;640x480
5640;225.6;640x480
5641;225.64;640x480
5642;225.68;640x480
5643;225.72;640x480
5644;225.76;640x480
5645;225.8;640x480
5646;225.84;640x480
5647;225.88;640x480
5648;225.92;640x480
5649;225.96;640x480
5650;226;640x480
5651;226.04;640x480
5652;226.08;640x480
5653;226.12;640x480
5654;226.16;640x480
5655;226.2;640x480
5656;226.24;640x480
5657;226.28;640x480
5658;226.32;640x480
5659;226.36;640x480
5660;226.4;640x480
5661;226.44;640x480
5662;226.48;640x480
5663;226.52;640x480
